<ngay>,<sl>,<gia>
501,100,2.0299999713897705
502,200,2.180000066757202
503,300,2.240000009536743
504,400,2.3399999141693115
505,500,2.4000000953674316
506,450,2.259999990463257
507,400,2.109999895095825
508,350,1.9800000190734863
509,350,2.109999895095825
510,450,2.0
511,450,1.940000057220459
512,350,1.8600000143051147
513,450,2.0
514,450,1.8600000143051147
515,400,1.9700000286102295
516,450,1.899999976158142
517,550,2.009999990463257
518,450,1.8799999952316284
519,450,2.009999990463257
520,350,1.8700000047683716
