<ngay>,<sl>,<gia>
501,0,10.6899995803833
502,100,11.369999885559082
503,200,12.050000190734863
504,300,12.390000343322754
505,400,12.640000343322754
506,350,11.880000114440918
507,300,12.300000190734863
508,250,11.369999885559082
509,200,11.449999809265137
510,300,11.449999809265137
511,250,10.859999656677246
512,200,11.029999732971191
513,300,11.789999961853027
514,400,11.880000114440918
515,350,11.119999885559082
516,300,11.289999961853027
517,250,10.949999809265137
518,200,10.779999732971191
519,150,10.779999732971191
520,250,11.199999809265137
