<ngay>,<sl>,<gia>
20101023,0,15.399999618530273
20101024,0,15.399999618530273
20101025,0,15.399999618530273
20101026,0,15.699999809265137
20101027,0,16.399999618530273
20101028,0,15.800000190734863
20101029,0,15.699999809265137
20101030,0,15.800000190734863
20101031,0,15.800000190734863
20101101,0,15.800000190734863
20101102,0,15.300000190734863
20101103,0,15.0
20101104,0,14.899999618530273
20101105,0,15.100000381469727
20101106,0,15.899999618530273
20101107,0,15.899999618530273
20101108,0,15.899999618530273
20101109,0,15.600000381469727
20101110,0,14.899999618530273
20101111,0,15.199999809265137
