<ngay>,<sl>,<gia>
20101023,0,9.449999809265137
20101024,0,9.449999809265137
20101025,0,9.449999809265137
20101026,0,9.619999885559082
20101027,0,9.789999961853027
20101028,0,9.789999961853027
20101029,0,9.619999885559082
20101030,0,9.449999809265137
20101031,0,9.449999809265137
20101101,0,9.449999809265137
20101102,0,9.59000015258789
20101103,0,9.220000267028809
20101104,0,8.779999732971191
20101105,0,9.050000190734863
20101106,0,9.149999618530273
20101107,0,9.149999618530273
20101108,0,9.149999618530273
20101109,0,8.880000114440918
20101110,0,8.4399995803833
20101111,0,8.3100004196167
