<ngay>,<sl>,<gia>
501,100,8.180000305175781
502,150,7.829999923706055
503,250,8.59000015258789
504,350,8.449999809265137
505,300,8.180000305175781
506,300,7.489999771118164
507,250,8.109999656677246
508,300,7.630000114440918
509,300,7.489999771118164
510,300,7.559999942779541
511,350,7.699999809265137
512,350,7.559999942779541
513,350,7.699999809265137
514,400,7.829999923706055
515,400,7.489999771118164
516,500,8.039999961853027
517,550,7.630000114440918
518,550,7.630000114440918
519,550,7.630000114440918
520,550,7.630000114440918
