<ngay>,<sl>,<gia>
20101023,0,9.010000228881836
20101024,0,9.010000228881836
20101025,0,9.010000228881836
20101026,0,8.949999809265137
20101027,0,9.119999885559082
20101028,0,9.010000228881836
20101029,0,9.180000305175781
20101030,0,9.359999656677246
20101031,0,9.359999656677246
20101101,0,9.359999656677246
20101102,0,9.239999771118164
20101103,0,9.239999771118164
20101104,0,9.069999694824219
20101105,0,9.119999885559082
20101106,0,9.300000190734863
20101107,0,9.300000190734863
20101108,0,9.300000190734863
20101109,0,9.239999771118164
20101110,0,9.069999694824219
20101111,0,8.949999809265137
