<ngay>,<sl>,<gia>
501,0,26.899999618530273
502,100,27.190000534057617
503,200,33.9900016784668
504,200,27.190000534057617
505,200,26.020000457763672
506,150,26.700000762939453
507,250,26.700000762939453
508,350,27.8700008392334
509,450,29.229999542236328
510,550,30.690000534057617
511,650,32.13999938964844
512,750,32.13999938964844
513,700,32.04999923706055
514,650,31.559999465942383
515,750,32.34000015258789
516,850,33.88999938964844
517,800,32.2400016784668
518,750,33.02000045776367
519,700,31.3700008392334
520,650,30.780000686645508
