<ngay>,<sl>,<gia>
20101023,0,14.600000381469727
20101024,0,14.600000381469727
20101025,0,14.600000381469727
20101026,0,14.729999542236328
20101027,0,14.40999984741211
20101028,0,14.039999961853027
20101029,0,14.15999984741211
20101030,0,14.40999984741211
20101031,0,14.40999984741211
20101101,0,14.40999984741211
20101102,0,14.40999984741211
20101103,0,14.15999984741211
20101104,0,13.529999732971191
20101105,0,13.90999984741211
20101106,0,13.90999984741211
20101107,0,13.90999984741211
20101108,0,13.90999984741211
20101109,0,13.850000381469727
20101110,0,13.279999732971191
20101111,0,12.779999732971191
