<ngay>,<sl>,<gia>
20101023,0,9.729999542236328
20101024,0,9.729999542236328
20101025,0,9.729999542236328
20101026,0,9.770000457763672
20101027,0,10.0
20101028,0,9.8100004196167
20101029,0,9.84000015258789
20101030,0,9.84000015258789
20101031,0,9.84000015258789
20101101,0,9.84000015258789
20101102,0,9.649999618530273
20101103,0,9.539999961853027
20101104,0,9.430000305175781
20101105,0,9.579999923706055
20101106,0,9.84000015258789
20101107,0,9.84000015258789
20101108,0,9.84000015258789
20101109,0,9.770000457763672
20101110,0,9.390000343322754
20101111,0,9.470000267028809
