<ngay>,<sl>,<gia>
20110510,0,10.100000381469727
20110511,0,10.0
20110512,0,10.0
20110513,0,9.899999618530273
20110514,0,9.899999618530273
20110515,0,9.899999618530273
20110516,0,9.800000190734863
20110517,0,9.800000190734863
20110518,0,9.699999809265137
20110519,0,9.800000190734863
20110520,0,9.699999809265137
20110521,0,9.699999809265137
20110522,0,9.699999809265137
20110523,0,9.5
20110524,0,9.100000381469727
20110525,0,8.699999809265137
20110526,0,9.100000381469727
20110527,0,9.300000190734863
20110528,0,9.300000190734863
20110529,0,9.300000190734863
