<ngay>,<sl>,<gia>
20101023,0,12.529999732971191
20101024,0,12.529999732971191
20101025,0,12.529999732971191
20101026,0,12.720000267028809
20101027,0,13.210000038146973
20101028,0,12.720000267028809
20101029,0,12.619999885559082
20101030,0,12.619999885559082
20101031,0,12.619999885559082
20101101,0,12.619999885559082
20101102,0,12.229999542236328
20101103,0,11.9399995803833
20101104,0,11.649999618530273
20101105,0,11.75
20101106,0,12.329999923706055
20101107,0,12.329999923706055
20101108,0,12.329999923706055
20101109,0,12.619999885559082
20101110,0,11.9399995803833
20101111,0,12.039999961853027
