<ngay>,<sl>,<gia>
20101023,0,14.75
20101024,0,14.75
20101025,0,14.75
20101026,0,15.420000076293945
20101027,0,16.190000534057617
20101028,0,16.190000534057617
20101029,0,16.290000915527344
20101030,0,16.09000015258789
20101031,0,16.09000015258789
20101101,0,16.09000015258789
20101102,0,16.190000534057617
20101103,0,15.680000305175781
20101104,0,15.930000305175781
20101105,0,15.880000114440918
20101106,0,16.190000534057617
20101107,0,16.190000534057617
20101108,0,16.190000534057617
20101109,0,15.930000305175781
20101110,0,15.630000114440918
20101111,0,15.520000457763672
