<ngay>,<sl>,<gia>
501,0,31.290000915527344
502,100,29.93000030517578
503,50,28.920000076293945
504,150,30.290000915527344
505,250,31.75
506,250,30.290000915527344
507,200,29.649999618530273
508,200,28.829999923706055
509,150,29.200000762939453
510,250,29.649999618530273
511,250,28.190000534057617
512,150,27.010000228881836
513,150,27.829999923706055
514,50,26.459999084472656
515,0,26.459999084472656
516,50,27.739999771118164
517,50,26.729999542236328
518,0,25.450000762939453
519,0,26.639999389648438
520,0,25.549999237060547
