<ngay>,<sl>,<gia>
501,0,15.09000015258789
502,100,15.300000190734863
503,100,14.890000343322754
504,50,15.229999542236328
505,150,15.229999542236328
506,150,15.09000015258789
507,150,14.890000343322754
508,150,15.029999732971191
509,200,15.029999732971191
510,250,15.09000015258789
511,250,14.960000038146973
512,350,15.359999656677246
513,450,15.229999542236328
514,450,15.359999656677246
515,550,15.430000305175781
516,650,15.430000305175781
517,600,15.300000190734863
518,550,15.229999542236328
519,550,15.09000015258789
520,550,15.09000015258789
