<ngay>,<sl>,<gia>
501,0,1.8799999952316284
502,0,1.940000057220459
503,0,1.8799999952316284
504,0,1.940000057220459
505,0,1.940000057220459
506,0,1.940000057220459
507,0,1.8799999952316284
508,0,1.8799999952316284
509,0,1.8799999952316284
510,0,1.8799999952316284
511,0,1.8200000524520874
512,0,1.8799999952316284
513,0,1.8200000524520874
514,0,1.8799999952316284
515,0,1.8799999952316284
516,0,1.8200000524520874
517,0,1.8799999952316284
518,0,1.8799999952316284
519,0,1.940000057220459
520,0,1.940000057220459
