<ngay>,<sl>,<gia>
501,100,7.329999923706055
502,200,7.659999847412109
503,300,7.659999847412109
504,250,7.28000020980835
505,200,7.610000133514404
506,300,7.989999771118164
507,400,7.75
508,350,7.75
509,300,7.710000038146973
510,250,7.659999847412109
511,250,7.710000038146973
512,350,7.989999771118164
513,450,8.220000267028809
514,450,7.989999771118164
515,450,8.220000267028809
516,550,8.510000228881836
517,650,8.930000305175781
518,750,9.350000381469727
519,850,9.779999732971191
520,950,10.149999618530273
