<ngay>,<sl>,<gia>
20110510,0,5.679999828338623
20110511,0,5.730000019073486
20110512,0,5.659999847412109
20110513,0,5.510000228881836
20110514,0,5.510000228881836
20110515,0,5.510000228881836
20110516,0,5.590000152587891
20110517,0,5.46999979019165
20110518,0,5.559999942779541
20110519,0,5.559999942779541
20110520,0,5.320000171661377
20110521,0,5.320000171661377
20110522,0,5.320000171661377
20110523,0,5.059999942779541
20110524,0,4.829999923706055
20110525,0,4.599999904632568
20110526,0,4.800000190734863
20110527,0,5.03000020980835
20110528,0,5.03000020980835
20110529,0,5.03000020980835
